Date,AUD/USD,CAD/USD,EUR/USD,GBP/USD,JPY/USD,SWF/USD,SDK/USD
14-Mar-95,1.3428,1.4163,0.7562,0.6298,91.2,1.177,7.2195
15-Mar-95,1.3405,1.4155,0.7465,0.6254,89.77,1.1555,7.191
16-Mar-95,1.3401,1.4142,0.7458,0.6281,89.6,1.1525,7.1875
17-Mar-95,1.3615,1.4175,0.7489,0.631,89.25,1.1527,7.2315
20-Mar-95,1.3774,1.4097,0.7528,0.632,89.35,1.162,7.271
21-Mar-95,1.3765,1.4072,0.7564,0.6326,89.25,1.1735,7.274
22-Mar-95,1.3784,1.4033,0.7554,0.6297,88.93,1.1665,7.2925
23-Mar-95,1.3789,1.4062,0.7532,0.627,88.15,1.1607,7.31
24-Mar-95,1.3731,1.4035,0.7568,0.6271,88.73,1.171,7.3175
27-Mar-95,1.3787,1.4003,0.7532,0.6266,89.33,1.161,7.2765
28-Mar-95,1.3778,1.4035,0.7502,0.6248,89.28,1.1548,7.316
29-Mar-95,1.3812,1.4038,0.7408,0.62,88.12,1.1355,7.316
30-Mar-95,1.3731,1.3997,0.7541,0.6264,89.6,1.1703,7.4625
31-Mar-95,1.3633,1.4025,0.7345,0.6143,86.38,1.126,7.37
3-Apr-95,1.3628,1.4005,0.738,0.6184,86.18,1.123,7.3875
4-Apr-95,1.3646,1.3955,0.7435,0.6237,86.5,1.138,7.398
5-Apr-95,1.3528,1.391,0.7422,0.6236,86.47,1.135,7.391
6-Apr-95,1.3492,1.3892,0.7377,0.6216,85.37,1.128,7.3945
7-Apr-95,1.349,1.3915,0.738,0.6225,84.22,1.134,7.336
10-Apr-95,1.3486,1.3842,0.7495,0.6275,83.1,1.1565,7.3435
11-Apr-95,1.3499,1.3805,0.7482,0.6264,83.62,1.1505,7.3295
12-Apr-95,1.3444,1.377,0.7503,0.6296,84.07,1.1565,7.369
13-Apr-95,1.3504,1.3753,0.7414,0.6231,83.47,1.1495,7.2975
18-Apr-95,1.3492,1.3697,0.7337,0.62,81.52,1.1277,7.2975
19-Apr-95,1.3572,1.3707,0.7299,0.6181,81.07,1.1165,7.295
20-Apr-95,1.3628,1.3705,0.7379,0.6204,82.7,1.1325,7.3875
21-Apr-95,1.3646,1.3677,0.7401,0.6218,82.8,1.1375,7.4145
24-Apr-95,1.3717,1.3667,0.7359,0.6221,83.35,1.1345,7.431
25-Apr-95,1.3755,1.365,0.732,0.6196,81.65,1.128,7.351
26-Apr-95,1.3732,1.3627,0.7408,0.6208,84.15,1.1413,7.3395
27-Apr-95,1.3761,1.3642,0.7363,0.618,83.6,1.132,7.26
28-Apr-95,1.374,1.3605,0.7396,0.6212,84,1.1425,7.2665
1-May-95,1.3708,1.3552,0.743,0.6189,83.65,1.1468,7.27
2-May-95,1.3727,1.358,0.7365,0.6202,83.28,1.1315,7.2985
3-May-95,1.3643,1.3635,0.7361,0.6188,83.25,1.1345,7.248
4-May-95,1.3495,1.3635,0.733,0.6181,83.55,1.1297,7.237
5-May-95,1.3463,1.3543,0.7327,0.6246,84.18,1.1327,7.251
9-May-95,1.3723,1.3558,0.7304,0.6292,82.95,1.1313,7.192
10-May-95,1.3746,1.3557,0.7365,0.6329,83.55,1.152,7.187
11-May-95,1.3633,1.3528,0.7488,0.6367,85.45,1.178,7.262
12-May-95,1.3514,1.3528,0.7622,0.6361,86.78,1.2035,7.3555
15-May-95,1.3643,1.3593,0.7625,0.6411,86.83,1.209,7.3465
16-May-95,1.3727,1.3572,0.7608,0.6371,86.4,1.2025,7.332
17-May-95,1.3686,1.3567,0.7615,0.6371,86.62,1.1995,7.38
18-May-95,1.3899,1.3568,0.7717,0.6396,87.6,1.2195,7.445
19-May-95,1.3976,1.3568,0.7635,0.6355,86.8,1.2,7.3635
22-May-95,1.3885,1.364,0.7681,0.6379,87.72,1.2065,7.374
23-May-95,1.3931,1.3652,0.7647,0.6365,87.07,1.194,7.4165
24-May-95,1.3947,1.3658,0.7634,0.6353,87.15,1.1975,7.3985
25-May-95,1.3918,1.3683,0.7464,0.6241,85.05,1.164,7.258
26-May-95,1.3899,1.3717,0.735,0.6225,83.07,1.142,7.26
30-May-95,1.387,1.3712,0.7379,0.6244,83.05,1.1457,7.272
31-May-95,1.3895,1.3692,0.7477,0.629,84.7,1.1675,7.335
1-Jun-95,1.3996,1.3742,0.7525,0.6285,85.12,1.175,7.3415
2-Jun-95,1.3966,1.3765,0.7446,0.6296,84.15,1.1575,7.291
5-Jun-95,1.3978,1.3766,0.7432,0.6272,84.63,1.1575,7.2305
6-Jun-95,1.3883,1.3798,0.7487,0.6296,85.16,1.1697,7.2272
7-Jun-95,1.3893,1.3795,0.7454,0.6281,84.33,1.1583,7.2189
8-Jun-95,1.3822,1.3746,0.7513,0.63,85.09,1.1722,7.2471
9-Jun-95,1.3879,1.3772,0.741,0.6262,84.33,1.153,7.2042
12-Jun-95,1.3922,1.3795,0.7443,0.6263,84.11,1.1566,7.2404
13-Jun-95,1.3899,1.3836,0.7455,0.627,84.12,1.1583,7.2492
14-Jun-95,1.3856,1.3823,0.7407,0.6213,84.27,1.1537,7.2372
15-Jun-95,1.3751,1.3772,0.747,0.6271,84.8,1.166,7.275
16-Jun-95,1.3746,1.3823,0.7426,0.622,84.51,1.1601,7.2515
19-Jun-95,1.3757,1.382,0.7419,0.6256,84.52,1.1607,7.2633
20-Jun-95,1.3795,1.3795,0.7384,0.6236,84.53,1.154,7.2638
21-Jun-95,1.3765,1.3778,0.7382,0.6231,84.35,1.1531,7.2702
22-Jun-95,1.3885,1.3761,0.7338,0.6224,84.24,1.1448,7.2274
23-Jun-95,1.3875,1.3742,0.7344,0.6234,84.42,1.1477,7.229
26-Jun-95,1.3873,1.3716,0.7385,0.6314,84.4,1.1545,7.2674
27-Jun-95,1.3994,1.3735,0.7344,0.6313,84.14,1.1457,7.2433
28-Jun-95,1.401,1.3765,0.737,0.6326,84.4,1.1495,7.2685
29-Jun-95,1.3994,1.3757,0.7368,0.6294,85.12,1.1561,7.2593
30-Jun-95,1.4106,1.3739,0.735,0.6286,84.93,1.1521,7.2849
3-Jul-95,1.4081,1.3723,0.7311,0.6253,84.65,1.1446,7.233
4-Jul-95,1.4071,1.3723,0.7325,0.6268,84.75,1.1479,7.2392
5-Jul-95,1.4086,1.3703,0.7329,0.6277,84.96,1.149,7.2431
6-Jul-95,1.4049,1.3698,0.7321,0.6255,85.24,1.1471,7.235
7-Jul-95,1.3961,1.3639,0.7361,0.6279,86.77,1.1585,7.2546
10-Jul-95,1.3976,1.3505,0.7384,0.6294,87.26,1.1697,7.2461
11-Jul-95,1.3879,1.3537,0.7394,0.6292,87.39,1.165,7.2438
12-Jul-95,1.3845,1.3538,0.7405,0.6282,87.57,1.1695,7.2155
13-Jul-95,1.3618,1.3593,0.7346,0.625,87.54,1.162,7.1848
14-Jul-95,1.3689,1.3593,0.7341,0.6267,87.74,1.163,7.1864
17-Jul-95,1.3628,1.3559,0.7365,0.6274,88.88,1.1679,7.1888
18-Jul-95,1.365,1.3592,0.7333,0.6266,88.33,1.1591,7.1711
19-Jul-95,1.3644,1.3605,0.7339,0.6265,87.72,1.1594,7.1678
20-Jul-95,1.3628,1.3644,0.728,0.6253,87.75,1.1475,7.1422
21-Jul-95,1.3594,1.3588,0.7315,0.6275,88.67,1.1557,7.1627
24-Jul-95,1.3561,1.358,0.73,0.6261,87.48,1.152,7.1428
25-Jul-95,1.3526,1.356,0.7345,0.6302,87.84,1.1594,7.135
26-Jul-95,1.3535,1.358,0.7296,0.6265,87.77,1.1506,7.0841
27-Jul-95,1.36,1.3599,0.7304,0.6268,88.12,1.1509,7.0805
28-Jul-95,1.3578,1.3639,0.7262,0.6242,88.19,1.1454,7.0417
31-Jul-95,1.3526,1.3724,0.7265,0.6246,88.01,1.1472,7.0482
1-Aug-95,1.3503,1.3684,0.7265,0.6255,88.27,1.1455,7.0763
2-Aug-95,1.3468,1.3588,0.7333,0.6247,90.72,1.1575,7.1275
3-Aug-95,1.3504,1.3585,0.7296,0.6229,90.49,1.1509,7.0503
4-Aug-95,1.3481,1.3558,0.7302,0.6216,91.16,1.151,7.0497
7-Aug-95,1.3477,1.3558,0.736,0.6237,91.12,1.1623,7.097
8-Aug-95,1.3435,1.356,0.738,0.624,91.65,1.1654,7.142
9-Aug-95,1.3501,1.3601,0.7382,0.625,91.62,1.1647,7.1477
10-Aug-95,1.3508,1.3573,0.7446,0.6294,92.83,1.1801,7.1271
11-Aug-95,1.3481,1.3581,0.7494,0.6339,93.72,1.1915,7.1581
14-Aug-95,1.349,1.3627,0.7505,0.6344,93.53,1.1931,7.1929
15-Aug-95,1.3556,1.36,0.77,0.644,96.77,1.228,7.3426
16-Aug-95,1.3671,1.3602,0.769,0.6443,97.7,1.2265,7.2878
17-Aug-95,1.3672,1.3596,0.7696,0.6497,97.91,1.2265,7.3237
18-Aug-95,1.3572,1.3595,0.7669,0.6472,96.93,1.2179,7.3478
21-Aug-95,1.358,1.3589,0.7674,0.6489,96.71,1.2221,7.3529
22-Aug-95,1.3508,1.357,0.7733,0.6503,96.61,1.2321,7.351
23-Aug-95,1.3495,1.3578,0.7703,0.648,96.31,1.224,7.3114
24-Aug-95,1.3488,1.3582,0.7707,0.6486,96.65,1.2215,7.3016
25-Aug-95,1.345,1.3443,0.7707,0.6477,96.64,1.2175,7.3272
29-Aug-95,1.3307,1.3393,0.7695,0.6465,97.69,1.2115,7.3308
30-Aug-95,1.328,1.337,0.7704,0.6477,98.82,1.2129,7.3237
31-Aug-95,1.3282,1.3435,0.7673,0.6456,97.95,1.206,7.3041
1-Sep-95,1.3342,1.3435,0.7659,0.644,97.41,1.1973,7.3109
4-Sep-95,1.3355,1.3441,0.7664,0.6441,97.72,1.2,7.3042
5-Sep-95,1.3314,1.3421,0.7657,0.6424,97.78,1.201,7.2977
6-Sep-95,1.3305,1.3386,0.7718,0.646,98.72,1.2155,7.2838
7-Sep-95,1.3307,1.3389,0.7699,0.6445,98.42,1.2129,7.2553
8-Sep-95,1.3291,1.3434,0.7716,0.646,99.74,1.217,7.1767
11-Sep-95,1.3294,1.3429,0.768,0.6457,99.51,1.2051,7.1218
12-Sep-95,1.3151,1.3458,0.7679,0.6437,100.78,1.2033,7.1018
13-Sep-95,1.3106,1.3534,0.7763,0.6456,102.5,1.2197,7.1322
14-Sep-95,1.3123,1.3701,0.7755,0.6461,102.55,1.2125,7.1561
15-Sep-95,1.3158,1.3682,0.775,0.6442,103.67,1.2082,7.1491
18-Sep-95,1.3217,1.3661,0.7748,0.6473,103.7,1.2103,7.1859
19-Sep-95,1.3146,1.362,0.7747,0.6471,104.21,1.2061,7.1407
20-Sep-95,1.3219,1.3618,0.7669,0.6443,102.98,1.1775,7.1049
21-Sep-95,1.3256,1.356,0.755,0.638,100.47,1.1527,7.052
22-Sep-95,1.3378,1.3533,0.7466,0.6328,98.77,1.1383,7.0628
25-Sep-95,1.3369,1.3439,0.7509,0.6362,99.62,1.1525,7.0173
26-Sep-95,1.3353,1.3468,0.7547,0.6373,101.17,1.1667,7.0136
27-Sep-95,1.3355,1.3483,0.7488,0.6365,100,1.1525,7.0062
28-Sep-95,1.3282,1.3511,0.7466,0.6321,99.5,1.1471,6.9916
29-Sep-95,1.3249,1.3468,0.7483,0.6319,98.71,1.1525,6.9317
2-Oct-95,1.3115,1.3387,0.7496,0.6295,100.47,1.1492,6.944
3-Oct-95,1.306,1.3289,0.7548,0.6327,101.34,1.1588,6.9734
4-Oct-95,1.3084,1.3314,0.7532,0.6322,101.05,1.1546,6.9582
5-Oct-95,1.3156,1.3351,0.7513,0.6319,100.49,1.1487,6.9644
6-Oct-95,1.3135,1.332,0.7523,0.6324,100.7,1.1475,7.0248
9-Oct-95,1.3101,1.3356,0.7449,0.631,100.25,1.1404,6.9481
10-Oct-95,1.3193,1.3383,0.7477,0.6339,100.47,1.1466,6.9446
11-Oct-95,1.3098,1.3361,0.7496,0.6355,100.86,1.1552,6.9576
12-Oct-95,1.318,1.3386,0.7476,0.6363,100.27,1.1542,6.9501
13-Oct-95,1.3175,1.3377,0.7508,0.636,100.68,1.1567,6.9623
16-Oct-95,1.3219,1.3377,0.747,0.6345,100.38,1.1494,6.9572
17-Oct-95,1.3207,1.3385,0.7463,0.6354,100.33,1.148,6.9119
18-Oct-95,1.3254,1.3387,0.7493,0.6371,100.71,1.1557,6.8496
19-Oct-95,1.3289,1.3363,0.7447,0.6364,100.63,1.152,6.7752
20-Oct-95,1.3328,1.3473,0.7388,0.6346,100.07,1.1417,6.7097
23-Oct-95,1.3364,1.3678,0.7349,0.6326,99.73,1.1264,6.6945
24-Oct-95,1.3396,1.3703,0.7349,0.6322,100.16,1.1297,6.6428
25-Oct-95,1.3353,1.3658,0.7378,0.6331,101.32,1.1348,6.6027
26-Oct-95,1.3236,1.3655,0.7409,0.6353,101.81,1.1398,6.6499
27-Oct-95,1.3256,1.3703,0.7378,0.6329,101.68,1.1324,6.6027
30-Oct-95,1.3125,1.3599,0.7399,0.6343,101.6,1.1353,6.629
31-Oct-95,1.3132,1.3433,0.7403,0.6326,102.13,1.1351,6.6359
1-Nov-95,1.3156,1.3463,0.7439,0.6335,103.05,1.1391,6.6191
2-Nov-95,1.3182,1.3453,0.7446,0.6326,103.63,1.1435,6.6487
3-Nov-95,1.3196,1.3465,0.7428,0.6329,103.65,1.1379,6.6422
6-Nov-95,1.325,1.3495,0.7428,0.633,102.88,1.139,6.6974
7-Nov-95,1.3307,1.3581,0.7432,0.6336,102.97,1.1397,6.6767
8-Nov-95,1.3335,1.3564,0.7429,0.6329,102.36,1.142,6.6693
9-Nov-95,1.3569,1.3555,0.7427,0.6334,101.45,1.141,6.6604
10-Nov-95,1.3545,1.3516,0.7414,0.6347,100.7,1.1372,6.6456
13-Nov-95,1.3526,1.3511,0.7449,0.6416,101.75,1.1447,6.6811
14-Nov-95,1.3488,1.3542,0.7418,0.6392,101.54,1.1391,6.6705
15-Nov-95,1.3596,1.3548,0.7373,0.6421,101.14,1.1357,6.6149
16-Nov-95,1.3523,1.3545,0.7396,0.643,102.25,1.1414,6.6249
17-Nov-95,1.3486,1.3529,0.7374,0.6445,102.15,1.1368,6.5567
20-Nov-95,1.3435,1.3508,0.7411,0.6468,101.32,1.1404,6.5693
21-Nov-95,1.3414,1.3515,0.7386,0.6414,101.34,1.1372,6.5214
22-Nov-95,1.3492,1.3539,0.7389,0.6406,101.02,1.1364,6.515
23-Nov-95,1.3524,1.3539,0.7411,0.6398,100.66,1.1402,6.5296
24-Nov-95,1.3552,1.3543,0.7419,0.6408,101.29,1.1408,6.5086
27-Nov-95,1.3508,1.3523,0.75,0.6446,101.89,1.1566,6.5331
28-Nov-95,1.3358,1.3545,0.7492,0.6465,101.29,1.1568,6.5087
29-Nov-95,1.3355,1.3588,0.751,0.6519,101.55,1.1639,6.5118
30-Nov-95,1.345,1.358,0.7551,0.654,101.55,1.1738,6.5625
1-Dec-95,1.3532,1.365,0.7559,0.6532,101.32,1.1739,6.5437
4-Dec-95,1.3524,1.3655,0.7543,0.6521,101.05,1.1679,6.5771
5-Dec-95,1.3557,1.3676,0.7519,0.6492,101.43,1.1668,6.5555
6-Dec-95,1.3514,1.3657,0.7535,0.6491,101.35,1.1677,6.5589
7-Dec-95,1.3526,1.3673,0.753,0.6503,101.2,1.1675,6.6168
8-Dec-95,1.3576,1.3739,0.7559,0.6546,101.21,1.1719,6.6607
11-Dec-95,1.3581,1.3798,0.7549,0.6519,101.05,1.1692,6.7456
12-Dec-95,1.3506,1.3782,0.757,0.653,101.81,1.1751,6.7254
13-Dec-95,1.3426,1.3758,0.7581,0.6524,101.65,1.1767,6.7147
14-Dec-95,1.3512,1.3744,0.7543,0.6496,101.5,1.166,6.657
15-Dec-95,1.3477,1.3759,0.7539,0.6496,102.08,1.1637,6.6232
18-Dec-95,1.3495,1.3757,0.7496,0.65,101.59,1.1503,6.6123
19-Dec-95,1.3495,1.3781,0.751,0.6479,101.75,1.1521,6.6293
20-Dec-95,1.3493,1.3697,0.7536,0.6502,101.95,1.1588,6.6481
21-Dec-95,1.3472,1.3608,0.7517,0.6497,101.84,1.1591,6.6614
22-Dec-95,1.3512,1.3645,0.7516,0.6487,102.49,1.1607,6.6599
27-Dec-95,1.3364,1.3594,0.7467,0.6409,102.77,1.1529,6.6429
28-Dec-95,1.3417,1.3608,0.747,0.6422,102.55,1.1512,6.6588
29-Dec-95,1.3443,1.364,0.7467,0.645,103.08,1.1505,6.6286
2-Jan-96,1.345,1.3585,0.7469,0.6423,103.97,1.157,6.6108
3-Jan-96,1.3374,1.355,0.7495,0.6447,104.34,1.1602,6.6016
4-Jan-96,1.3405,1.3544,0.7571,0.6455,106.05,1.1762,6.643
5-Jan-96,1.3428,1.3575,0.7491,0.6439,104.85,1.1596,6.6166
8-Jan-96,1.3389,1.3609,0.7502,0.6454,105.24,1.1636,6.6236
9-Jan-96,1.3423,1.3618,0.7512,0.647,105.17,1.1672,6.6061
10-Jan-96,1.3394,1.3648,0.749,0.6472,104.94,1.1621,6.5809
11-Jan-96,1.3382,1.3662,0.749,0.6472,104.64,1.1592,6.576
12-Jan-96,1.3399,1.3622,0.7501,0.6463,105.12,1.1603,6.5962
15-Jan-96,1.345,1.3636,0.7524,0.647,105.24,1.1654,6.5891
16-Jan-96,1.345,1.3668,0.7575,0.6501,105.68,1.1742,6.6261
17-Jan-96,1.3508,1.3686,0.7607,0.6538,105.52,1.181,6.6629
18-Jan-96,1.3528,1.3628,0.7631,0.6566,105.28,1.1863,6.6981
19-Jan-96,1.3589,1.3644,0.7678,0.662,105.38,1.1943,6.7245
22-Jan-96,1.3669,1.3693,0.7666,0.6602,105.76,1.1872,6.8322
23-Jan-96,1.36,1.3715,0.7676,0.6603,105.8,1.1878,6.8553
24-Jan-96,1.3578,1.3689,0.7691,0.6609,106.77,1.1895,6.8516
25-Jan-96,1.3563,1.3765,0.7685,0.6602,106.5,1.188,6.8807
26-Jan-96,1.353,1.3814,0.7756,0.6654,106.68,1.2065,6.9646
29-Jan-96,1.3519,1.3797,0.7729,0.6633,106.58,1.2091,6.9907
30-Jan-96,1.3483,1.377,0.7744,0.6647,107.3,1.2126,6.9673
31-Jan-96,1.3426,1.3763,0.7726,0.6618,106.92,1.2096,6.9429
1-Feb-96,1.3373,1.3745,0.774,0.6611,107.09,1.2187,6.9701
2-Feb-96,1.3247,1.3741,0.7712,0.6583,106.65,1.2189,6.95
5-Feb-96,1.3231,1.3765,0.7635,0.6524,105.12,1.2003,6.9509
6-Feb-96,1.3249,1.3746,0.7642,0.6491,105.51,1.2015,7.0132
7-Feb-96,1.3243,1.3678,0.7669,0.65,106.03,1.2059,7.0223
8-Feb-96,1.3196,1.3691,0.7669,0.6507,106.88,1.205,6.9925
9-Feb-96,1.3235,1.3721,0.7666,0.6528,106.97,1.2079,6.9524
12-Feb-96,1.3261,1.3722,0.7649,0.6532,106.56,1.2019,6.9546
13-Feb-96,1.3275,1.3717,0.7671,0.652,106.94,1.2056,6.9592
14-Feb-96,1.3214,1.3777,0.7643,0.65,106.78,1.199,6.9555
15-Feb-96,1.3236,1.3791,0.7659,0.6504,106.12,1.1996,6.9542
16-Feb-96,1.3231,1.3822,0.761,0.646,105.3,1.1888,6.9141
19-Feb-96,1.3256,1.3855,0.7532,0.6462,104,1.1725,6.875
20-Feb-96,1.324,1.3803,0.7582,0.6475,106.13,1.1844,6.8556
21-Feb-96,1.3324,1.381,0.756,0.6473,105.18,1.1846,6.772
22-Feb-96,1.3266,1.3753,0.7558,0.648,105.01,1.1828,6.7482
23-Feb-96,1.3215,1.377,0.7544,0.6492,104.83,1.1775,6.7187
26-Feb-96,1.3221,1.3768,0.7528,0.6494,104.26,1.1768,6.728
27-Feb-96,1.3175,1.374,0.7545,0.6498,104.5,1.1831,6.6816
28-Feb-96,1.3111,1.3766,0.7579,0.6518,104.42,1.1924,6.7012
29-Feb-96,1.3079,1.3721,0.762,0.6531,105.13,1.1984,6.7501
1-Mar-96,1.3132,1.3686,0.7651,0.6544,105.47,1.2035,6.7635
4-Mar-96,1.3161,1.3714,0.765,0.6545,105.15,1.2023,6.8276
5-Mar-96,1.3165,1.3708,0.7658,0.6544,105.1,1.2018,6.8506
6-Mar-96,1.3125,1.3708,0.7646,0.6539,105.31,1.1995,6.8284
7-Mar-96,1.3104,1.3716,0.7657,0.6535,105.31,1.2006,6.782
8-Mar-96,1.3016,1.367,0.7685,0.6555,105.85,1.2037,6.8117
11-Mar-96,1.3012,1.3673,0.7678,0.6562,105.35,1.2024,6.8341
12-Mar-96,1.2974,1.3663,0.7665,0.658,105.63,1.1984,6.8067
13-Mar-96,1.2922,1.3675,0.7627,0.6563,105.29,1.1887,6.7809
14-Mar-96,1.2907,1.3683,0.7634,0.656,105.34,1.1867,6.7791
15-Mar-96,1.2923,1.3644,0.7658,0.6563,105.92,1.1907,6.7846
18-Mar-96,1.2923,1.3603,0.7644,0.6532,106.02,1.1892,6.7209
19-Mar-96,1.2912,1.3595,0.7645,0.6526,106.34,1.1913,6.6702
20-Mar-96,1.2895,1.3599,0.7652,0.6509,106.55,1.194,6.6205
21-Mar-96,1.2853,1.3614,0.765,0.6505,106.55,1.1949,6.6575
22-Mar-96,1.2873,1.3628,0.765,0.6516,106.76,1.193,6.625
25-Mar-96,1.2925,1.3615,0.7654,0.6562,106.12,1.1921,6.6236
26-Mar-96,1.2938,1.3633,0.7653,0.6569,106.27,1.1913,6.6286
27-Mar-96,1.286,1.363,0.7704,0.6585,106.72,1.2001,6.656
28-Mar-96,1.2776,1.363,0.7663,0.6566,106.44,1.1934,6.6575
29-Mar-96,1.2786,1.3627,0.765,0.6552,106.83,1.19,6.681
1-Apr-96,1.2718,1.3551,0.7676,0.6555,107.53,1.1952,6.6609
2-Apr-96,1.2775,1.3556,0.7669,0.656,107.4,1.1932,6.6681
3-Apr-96,1.2796,1.3563,0.7653,0.6553,106.85,1.1938,6.6341
4-Apr-96,1.2791,1.3586,0.7656,0.6545,106.97,1.1963,6.66
9-Apr-96,1.2715,1.3568,0.7714,0.6559,108.27,1.2067,6.7124
10-Apr-96,1.2677,1.3583,0.774,0.6593,108.49,1.2158,6.7068
11-Apr-96,1.2674,1.356,0.7747,0.6606,108.49,1.2176,6.7068
12-Apr-96,1.2653,1.3562,0.7761,0.6617,108.69,1.224,6.717
15-Apr-96,1.2657,1.3563,0.7788,0.6633,108.36,1.2303,6.7453
16-Apr-96,1.2702,1.3573,0.7786,0.663,108.12,1.2297,6.749
17-Apr-96,1.2718,1.3563,0.7779,0.6629,108.25,1.2269,6.752
18-Apr-96,1.2752,1.361,0.7792,0.6631,107.51,1.228,6.736
19-Apr-96,1.2786,1.3626,0.7768,0.6591,107.02,1.2234,6.7017
22-Apr-96,1.2713,1.3624,0.7791,0.6616,106.63,1.2266,6.7087
23-Apr-96,1.2653,1.3619,0.7801,0.6602,106.46,1.2284,6.7137
24-Apr-96,1.2745,1.3608,0.7817,0.661,106.76,1.233,6.7408
25-Apr-96,1.2702,1.3647,0.785,0.6614,106.49,1.2356,6.7934
26-Apr-96,1.2658,1.3623,0.785,0.6621,105.71,1.2361,6.7699
29-Apr-96,1.2705,1.3628,0.782,0.6626,104.54,1.2319,6.745
30-Apr-96,1.2718,1.3617,0.7884,0.6667,104.81,1.2467,6.8055
1-May-96,1.2671,1.3623,0.7877,0.6684,105.12,1.2487,6.8422
2-May-96,1.2582,1.3623,0.7872,0.6668,104.68,1.2474,6.8535
3-May-96,1.2558,1.3628,0.785,0.6654,104.72,1.2428,6.8293
7-May-96,1.2503,1.3665,0.7819,0.6616,104.98,1.2396,6.8238
8-May-96,1.2489,1.3674,0.7806,0.6595,105.18,1.2338,6.8129
9-May-96,1.2523,1.367,0.7809,0.6566,104.77,1.2369,6.7928
10-May-96,1.2444,1.3665,0.7843,0.6573,105.43,1.2458,6.786
13-May-96,1.2488,1.3693,0.7865,0.6602,104.94,1.2498,6.7803
14-May-96,1.2461,1.3677,0.7879,0.6595,105.83,1.2518,6.7639
15-May-96,1.248,1.3683,0.7871,0.6609,106.8,1.2538,6.754
16-May-96,1.2469,1.368,0.7885,0.6614,106.69,1.2585,6.7506
17-May-96,1.2489,1.3698,0.7835,0.6598,106.64,1.2512,6.7313
20-May-96,1.2583,1.3737,0.7872,0.6613,107.16,1.2631,6.7512
21-May-96,1.2614,1.3712,0.7904,0.6607,107.06,1.2664,6.8062
22-May-96,1.2625,1.3725,0.7895,0.6621,106.89,1.2641,6.8229
23-May-96,1.259,1.3757,0.7903,0.6609,106.74,1.2634,6.8452
24-May-96,1.2636,1.375,0.7906,0.6611,107.73,1.2652,6.8344
28-May-96,1.2585,1.3758,0.7933,0.6613,108.62,1.2745,6.8209
29-May-96,1.2505,1.3725,0.7923,0.6584,108.74,1.2712,6.8078
30-May-96,1.2569,1.3686,0.7866,0.6518,107.58,1.2582,6.7716
31-May-96,1.2528,1.3715,0.784,0.6453,107.99,1.2502,6.7244
3-Jun-96,1.2477,1.3693,0.7836,0.6455,108.3,1.2487,6.7151
4-Jun-96,1.2513,1.3685,0.7861,0.6453,109,1.2572,6.6989
5-Jun-96,1.2599,1.3666,0.7854,0.6457,108.82,1.2555,6.7201
6-Jun-96,1.2719,1.3647,0.786,0.6488,109.19,1.2569,6.7389
7-Jun-96,1.2634,1.3651,0.7878,0.6486,109.07,1.267,6.7486
10-Jun-96,1.2607,1.3638,0.7884,0.6529,109.06,1.2668,6.7485
11-Jun-96,1.2621,1.3647,0.7885,0.6514,109.45,1.2668,6.7186
12-Jun-96,1.2634,1.3665,0.7888,0.6517,109.48,1.2654,6.7134
13-Jun-96,1.2614,1.3683,0.7886,0.6537,109.13,1.2625,6.7223
14-Jun-96,1.2639,1.3673,0.783,0.6506,108.73,1.2513,6.6867
17-Jun-96,1.2626,1.3665,0.7797,0.647,108.82,1.2496,6.6597
18-Jun-96,1.2677,1.3683,0.7788,0.6478,107.97,1.2484,6.6398
19-Jun-96,1.2682,1.3674,0.7807,0.6476,108.12,1.2514,6.6289
20-Jun-96,1.2677,1.3668,0.7822,0.6487,108.21,1.2545,6.621
21-Jun-96,1.2645,1.3659,0.7844,0.6492,108.96,1.2608,6.6397
24-Jun-96,1.2653,1.3638,0.7856,0.6494,109.1,1.2636,6.6363
25-Jun-96,1.2641,1.3593,0.7852,0.649,109.05,1.2632,6.63
26-Jun-96,1.2641,1.3604,0.7836,0.6483,109.49,1.2596,6.6077
27-Jun-96,1.2676,1.3631,0.7808,0.6471,109.32,1.2509,6.6322
28-Jun-96,1.271,1.3655,0.7807,0.6436,109.67,1.2511,6.635
1-Jul-96,1.2698,1.3633,0.7814,0.6428,109.6,1.2487,6.6454
2-Jul-96,1.2775,1.3638,0.783,0.6426,110.15,1.252,6.7007
3-Jul-96,1.2791,1.3608,0.7822,0.6414,110.58,1.2549,6.6738
4-Jul-96,1.2749,1.3595,0.7809,0.6409,110.38,1.2547,6.6512
5-Jul-96,1.2637,1.3685,0.7833,0.6429,110.87,1.2618,6.6672
8-Jul-96,1.2591,1.3701,0.7836,0.6434,110.83,1.2633,6.6967
9-Jul-96,1.261,1.3696,0.7817,0.6445,110.23,1.2608,6.6844
10-Jul-96,1.2534,1.3687,0.7823,0.6437,110.13,1.2628,6.6634
11-Jul-96,1.2541,1.3702,0.7807,0.6428,110.24,1.2574,6.6769
12-Jul-96,1.2542,1.3743,0.7811,0.6443,110.63,1.2586,6.7024
15-Jul-96,1.2582,1.37,0.7802,0.6448,110.36,1.2539,6.7401
16-Jul-96,1.2633,1.3718,0.7674,0.6421,109.24,1.2225,6.6595
17-Jul-96,1.2676,1.3717,0.765,0.6457,108.73,1.2139,6.6298
