Date,us_2year_bond_futures,us_10year_bond_futures,us_30year_bond_features,uk_gilt,jpy_bond_price
2015-04-27,0.5163,129.32,162.82,119.72,148.13
2015-04-28,0.561,128.73,160.68,119.47,148.22
2015-04-29,0.557,128.49,159.61,118.34,
2015-04-30,0.567,128.48,159.8,118.39,147.79
2015-05-01,0.595,127.82,157.61,118.08,147.5
2015-05-04,0.5991,127.71,156.55,,
2015-05-05,0.623,127.35,155.8,117.0,
2015-05-06,0.6351,127.01,154.18,116.67,
2015-05-07,0.6313,127.37,155.86,117.42,146.75
2015-05-08,0.5719,127.85,156.14,117.89,146.95
2015-05-11,0.616,126.82,153.05,117.06,147.19
2015-05-12,0.5961,127.12,153.68,116.67,146.7
2015-05-13,0.5762,126.93,152.2,116.5,146.68
2015-05-14,0.5441,127.45,153.26,116.89,146.84
2015-05-15,0.5363,128.01,155.51,117.97,147.26
2015-05-18,0.5767,127.32,153.24,117.17,147.36
2015-05-19,0.6133,126.85,152.2,117.03,147.49
2015-05-20,0.585,127.28,152.8,116.92,147.36
2015-05-21,0.573,127.7,154.11,116.97,147.24
2015-05-22,0.6142,127.46,154.01,117.28,147.21
2015-05-25,,,152.86,,147.15
2015-05-26,0.6123,127.88,154.51,117.17,147.28
2015-05-27,0.6485,127.9,155.14,116.97,147.61
2015-05-28,0.6289,128.04,154.68,117.61,147.61
2015-05-29,0.6053,127.48,154.95,117.72,147.65
2015-06-01,0.6447,126.98,153.74,117.31,147.5
2015-06-02,0.6527,126.32,151.86,116.36,147.46
2015-06-03,0.6725,125.49,149.76,115.0,147.24
2015-06-04,0.6607,125.92,151.26,115.83,146.81
2015-06-05,0.7087,125.07,149.64,115.2,147.02
2015-06-08,0.6808,125.35,149.76,115.47,146.61
2015-06-09,0.7169,124.92,148.69,114.88,146.93
2015-06-10,0.725,124.62,147.74,114.84,146.25
2015-06-11,0.7131,125.35,150.43,115.47,145.94
2015-06-12,0.7256,125.21,150.32,116.03,146.21
2015-06-15,0.7015,125.6,150.74,115.67,146.35
2015-06-16,0.6855,125.96,151.68,116.17,146.45
2015-06-17,0.6492,126.1,150.7,115.38,146.64
2015-06-18,0.6331,125.99,150.05,115.25,147.03
2015-06-19,0.6169,126.62,152.05,115.97,147.16
2015-06-22,0.6575,125.71,149.55,115.08,147.12
2015-06-23,0.6779,125.43,148.76,114.92,146.82
2015-06-24,0.6802,125.74,149.89,114.92,146.85
2015-06-25,0.688,125.48,149.18,114.67,146.7
2015-06-26,0.7117,124.99,147.76,114.31,146.78
2015-06-29,0.6329,126.24,150.93,115.58,147.03
2015-06-30,0.6427,125.99,150.43,115.94,146.93
2015-07-01,0.6882,125.45,148.7,114.97,146.76
2015-07-02,0.627,125.95,149.28,115.44,146.22
2015-07-03,,126.31,150.18,116.03,146.62
2015-07-06,0.5892,126.7,151.8,116.03,146.81
2015-07-07,0.5852,126.88,152.95,117.61,146.94
2015-07-08,0.5414,127.46,154.3,117.0,147.38
2015-07-09,0.5851,126.51,151.11,116.39,147.21
2015-07-10,0.637,125.92,149.45,115.33,147.15
2015-07-13,0.6772,125.42,148.45,115.17,147.03
2015-07-14,0.637,125.92,149.35,114.89,147.0
2015-07-15,0.625,126.28,150.74,115.11,147.03
2015-07-16,0.6552,126.17,151.39,115.38,147.14
2015-07-17,0.6655,126.12,152.07,115.39,147.35
2015-07-20,0.7061,125.88,151.86,115.56,
2015-07-21,0.6778,126.3,152.64,115.44,147.44
2015-07-22,0.7063,126.28,153.13,115.86,147.47
2015-07-23,0.6942,126.66,154.64,116.19,147.48
2015-07-24,0.6781,126.77,154.72,116.75,147.5
2015-07-27,0.6495,127.23,155.39,116.77,147.53
2015-07-28,0.668,126.97,154.86,116.64,147.53
2015-07-29,0.7038,126.73,154.11,116.41,147.59
2015-07-30,0.7275,126.86,155.26,116.58,147.5
2015-07-31,0.6606,127.61,156.49,117.19,147.55
2015-08-03,0.6646,127.8,157.68,117.52,147.56
2015-08-04,0.7322,127.14,156.68,117.41,147.81
2015-08-05,0.7263,126.72,155.68,116.61,147.68
2015-08-06,0.7006,127.08,156.99,116.94,147.48
2015-08-07,0.7169,127.55,158.7,117.78,147.48
2015-08-10,0.721,127.09,156.89,116.94,147.62
2015-08-11,0.673,127.83,158.74,117.91,147.75
2015-08-12,0.6651,127.83,158.18,118.12,148.09
2015-08-13,0.7073,127.47,157.95,117.67,147.84
2015-08-14,0.7218,127.32,158.07,117.53,147.85
2015-08-17,0.7058,127.61,158.74,117.98,147.73
2015-08-18,0.718,127.44,157.82,117.52,147.97
2015-08-19,0.6574,128.09,158.93,117.89,147.94
2015-08-20,0.6533,128.46,160.3,118.67,148.05
2015-08-21,0.6128,128.76,160.74,119.42,147.98
2015-08-24,0.568,129.12,160.55,119.44,148.09
2015-08-25,0.6005,128.59,158.99,118.47,147.88
2015-08-26,0.672,127.88,155.93,117.06,148.0
2015-08-27,0.6878,127.83,156.3,116.86,147.87
2015-08-28,0.7156,127.83,156.76,117.06,147.92
2015-08-31,0.7375,126.92,153.99,,147.94
2015-09-01,0.704,127.44,155.02,117.45,148.05
2015-09-02,0.7081,127.21,154.17,117.36,147.98
2015-09-03,0.6923,127.44,154.64,117.67,147.92
2015-09-04,0.7067,127.75,155.89,118.47,148.17
2015-09-07,,127.56,155.51,118.62,147.81
2015-09-08,0.7327,127.33,154.24,118.14,147.87
2015-09-09,0.7409,127.26,154.24,117.88,147.87
2015-09-10,0.733,127.08,153.76,117.94,148.08
2015-09-11,0.7053,127.46,154.64,118.31,148.13
2015-09-14,0.7256,127.54,154.8,118.17,148.03
2015-09-15,0.8024,126.64,152.26,117.44,147.87
2015-09-16,0.8108,126.56,151.99,117.31,147.94
2015-09-17,0.6795,127.5,153.68,117.17,147.96
2015-09-18,0.6777,127.93,155.57,118.42,148.26
2015-09-21,0.7062,127.42,153.76,117.86,
2015-09-22,0.6738,128.06,155.42,118.94,
2015-09-23,0.6993,127.86,155.49,118.81,
2015-09-24,0.6798,128.07,156.43,119.28,148.31
2015-09-25,0.6918,127.89,155.64,118.47,148.33
2015-09-28,0.6683,128.43,157.36,119.06,148.16
2015-09-29,0.6486,128.79,157.86,119.28,148.25
2015-09-30,0.6289,128.87,157.76,119.16,148.21
2015-10-01,0.6447,128.79,157.89,119.22,148.31
2015-10-02,0.5794,129.29,158.76,119.7,148.37
2015-10-05,0.6052,128.84,157.3,118.89,148.44
2015-10-06,0.6012,129.07,157.89,118.81,148.37
2015-10-07,0.625,128.76,157.39,118.56,148.22
2015-10-08,0.633,128.5,156.57,118.56,148.23
2015-10-09,0.637,128.56,157.01,118.23,148.29
2015-10-12,,128.79,157.77,118.66,
2015-10-13,0.617,128.91,158.05,118.61,148.32
2015-10-14,0.5487,129.62,159.68,119.22,148.41
2015-10-15,0.5968,129.13,158.82,119.08,148.37
2015-10-16,0.6088,128.94,158.51,118.92,148.31
2015-10-19,0.5866,129.0,158.43,118.75,148.25
2015-10-20,0.629,128.56,157.3,118.38,148.38
2015-10-21,0.6209,128.93,158.49,118.92,148.39
2015-10-22,0.6006,128.88,158.36,119.05,148.44
2015-10-23,0.6413,128.37,157.02,118.33,148.49
2015-10-26,0.6372,128.62,157.95,118.72,148.42
2015-10-27,0.6209,128.84,158.2,119.31,148.53
2015-10-28,0.7029,128.12,157.86,118.89,148.63
2015-10-29,0.7236,127.65,155.8,117.7,148.64
2015-10-30,0.724,127.72,156.64,117.75,148.53
2015-11-02,0.7531,127.47,156.0,117.55,148.47
2015-11-03,0.7657,127.15,154.86,117.09,
2015-11-04,0.8116,126.96,154.76,117.03,148.38
2015-11-05,0.8256,126.94,154.33,117.25,148.38
2015-11-06,0.8859,126.1,152.36,116.7,148.37
2015-11-09,0.8821,126.0,151.99,116.56,148.25
2015-11-10,0.8744,126.11,152.11,116.78,148.41
2015-11-11,,126.14,152.11,116.47,148.37
2015-11-12,0.8706,126.25,152.83,116.89,148.49
2015-11-13,0.8347,126.65,153.55,117.14,148.48
2015-11-16,0.851,126.68,153.43,117.42,148.5
2015-11-17,0.8511,126.69,153.7,117.34,148.56
2015-11-18,0.8756,126.58,153.77,117.69,148.54
2015-11-19,0.8921,126.75,154.58,118.0,148.56
2015-11-20,0.9172,126.67,154.45,118.06,148.41
2015-11-23,0.9174,126.89,153.82,117.25,
2015-11-24,0.9303,126.93,153.61,117.36,148.37
2015-11-25,0.9343,126.94,153.93,117.11,148.54
2015-11-26,,127.14,154.18,117.59,148.61
2015-11-27,0.9185,127.07,153.86,117.88,148.56
2015-11-30,0.9304,126.51,154.36,117.72,148.51
2015-12-01,0.9067,127.06,156.14,118.34,148.54
2015-12-02,0.9345,126.69,155.99,118.38,148.6
2015-12-03,0.9505,125.64,152.51,117.19,148.57
2015-12-04,0.9388,125.96,153.76,116.89,148.43
2015-12-07,0.9269,126.31,155.05,117.97,148.45
2015-12-08,0.929,126.46,155.18,117.8,148.59
2015-12-09,0.923,126.57,155.07,117.47,148.63
2015-12-10,0.9432,126.33,155.18,117.34,
2015-12-11,0.875,127.29,157.43,117.97,
2015-12-14,0.9435,126.42,155.57,117.45,148.79
2015-12-15,0.9639,126.08,154.76,116.69,148.87
2015-12-16,1.0025,125.67,154.3,116.78,148.82
2015-12-17,0.9844,126.26,156.05,117.72,148.9
2015-12-18,0.9522,126.44,156.24,117.92,149.04
2015-12-21,0.9442,126.56,156.39,118.0,149.01
2015-12-22,0.9729,126.2,155.18,117.48,148.96
2015-12-23,0.9812,126.06,154.39,116.9,
2015-12-24,0.9983,126.18,155.05,117.1,148.92
2015-12-28,1.0067,126.25,155.51,,149.03
2015-12-29,1.0911,125.65,153.45,117.2,149.07
2015-12-30,1.0713,125.7,153.45,116.48,149.03
2015-12-31,1.0477,125.9,153.45,116.74,
2016-01-04,1.0358,126.18,154.3,117.43,149.14
2016-01-05,1.0139,126.31,153.95,117.54,149.12
2016-01-06,0.976,126.89,155.55,118.26,149.18
2016-01-07,0.948,127.18,156.05,118.32,149.25
2016-01-08,0.9318,127.51,156.61,118.5,149.32
2016-01-11,0.9317,127.2,155.45,118.56,
2016-01-12,0.9235,127.78,157.49,118.74,149.39
2016-01-13,0.9073,127.85,157.64,118.82,149.52
2016-01-14,0.8911,127.9,157.57,118.79,149.35
2016-01-15,0.85,128.45,159.14,119.7,149.55
2016-01-18,,128.45,159.01,119.3,149.68
2016-01-19,0.87,128.25,158.82,119.35,149.55
2016-01-20,0.8212,128.87,160.43,120.01,149.56
2016-01-21,0.8331,128.58,159.36,119.47,149.49
2016-01-22,0.8691,128.33,158.86,119.01,149.47
2016-01-25,0.8567,128.69,160.05,119.28,149.52
2016-01-26,0.8401,128.8,160.11,119.26,149.57
2016-01-27,0.833,128.88,159.82,119.07,149.6
2016-01-28,0.8172,129.06,160.18,119.34,149.58
2016-01-29,0.7737,129.64,161.32,120.39,150.48
2016-02-01,0.7975,129.31,160.95,119.89,150.49
2016-02-02,0.7183,130.2,163.51,120.61,150.58
2016-02-03,0.7223,130.0,162.24,120.75,150.78
2016-02-04,0.6984,130.45,163.2,120.38,150.97
2016-02-05,0.7221,130.45,163.57,120.58,151.56
2016-02-08,0.6662,131.19,165.68,121.87,151.33
2016-02-09,0.6901,131.3,166.27,121.91,152.2
2016-02-10,0.686,131.75,167.89,121.8,151.86
2016-02-11,0.6499,131.85,168.36,122.82,
2016-02-12,0.7137,131.03,166.39,121.73,151.12
2016-02-15,,130.85,165.99,121.74,151.07
2016-02-16,0.7197,130.9,165.68,121.54,151.38
2016-02-17,0.7419,130.42,164.55,121.32,151.22
2016-02-18,0.6933,131.07,166.52,121.69,151.46
2016-02-19,0.7418,130.91,166.61,121.75,151.5
2016-02-22,0.75,130.85,166.52,121.28,151.64
2016-02-23,0.7337,131.12,167.08,120.97,151.59
2016-02-24,0.7539,130.94,166.39,121.34,152.0
2016-02-25,0.7264,131.22,166.86,121.67,152.05
2016-02-26,0.7934,130.76,165.52,121.17,152.12
2016-02-29,0.7737,130.54,164.56,121.83,152.16
2016-03-01,0.8391,129.59,162.45,121.08,152.19
2016-03-02,0.8412,129.37,162.8,120.53,151.99
2016-03-03,0.8452,129.41,163.39,120.97,151.71
2016-03-04,0.8616,129.15,162.39,120.3,152.0
2016-03-07,0.9057,128.93,162.24,120.39,151.43
2016-03-08,0.8659,129.54,164.02,121.25,151.83
2016-03-09,0.8901,129.16,163.3,120.53,151.15
2016-03-10,0.9265,128.59,162.36,119.95,151.15
2016-03-11,0.9554,128.26,161.01,119.61,151.0
2016-03-14,0.9557,128.44,161.64,119.66,151.18
2016-03-15,0.9641,128.35,161.51,119.86,150.85
2016-03-16,0.863,129.07,162.07,120.03,151.28
2016-03-17,0.8673,129.15,162.95,120.69,151.29
2016-03-18,0.8393,129.4,163.22,120.75,151.71
2016-03-21,0.8761,128.94,161.7,120.5,
2016-03-22,0.8926,128.73,161.8,120.53,151.73
2016-03-23,0.856,129.31,163.39,120.83,151.85
2016-03-24,0.873,129.18,162.99,120.75,151.86
2016-03-25,,,,,151.89
2016-03-28,0.873,129.31,163.24,,151.87
2016-03-29,0.788,130.04,164.61,122.09,151.79
2016-03-30,0.7567,130.03,163.49,121.91,151.83
2016-03-31,0.725,130.51,164.61,121.85,151.3
2016-04-01,0.756,130.46,164.8,122.1,151.47
2016-04-04,0.744,130.6,165.02,121.78,151.68
2016-04-05,0.72,130.88,166.27,122.38,151.56
2016-04-06,0.7357,130.71,165.42,122.3,151.5
2016-04-07,0.6957,131.25,167.11,122.82,151.44
2016-04-08,0.703,131.07,166.27,122.42,151.63
2016-04-11,0.6987,131.01,166.02,122.11,151.66
2016-04-12,0.739,130.59,165.24,121.49,151.73
2016-04-13,0.75,130.6,165.7,121.77,151.66
2016-04-14,0.7703,130.29,165.14,121.48,151.66
2016-04-15,0.734,130.63,166.09,121.91,151.94
2016-04-18,0.746,130.5,165.49,121.28,151.91
2016-04-19,0.7655,130.32,165.11,121.1,152.0
2016-04-20,0.8019,129.84,163.58,121.11,152.12
2016-04-21,0.8139,129.66,162.83,120.31,151.87
2016-04-22,0.818,129.47,162.36,120.19,151.99
2016-04-25,0.834,129.32,161.74,120.09,151.52
2016-04-26,0.869,129.15,161.17,119.52,151.86
2016-04-27,0.8331,129.85,162.61,120.0,151.33
2016-04-28,0.7856,130.04,163.05,120.09,151.45
2016-04-29,0.7777,129.93,163.14,120.13,
2016-05-02,0.7935,129.63,161.95,,151.84
2016-05-03,0.7579,130.32,163.83,120.74,
2016-05-04,0.7381,130.51,164.58,120.88,
2016-05-05,0.7222,130.76,165.39,121.43,
2016-05-06,0.738,130.54,165.05,121.79,151.94
2016-05-09,0.71,130.84,165.67,121.81,151.84
2016-05-10,0.726,130.72,165.52,121.93,151.81
2016-05-11,0.7299,130.9,166.2,122.02,151.87
2016-05-12,0.758,130.6,165.61,121.77,151.96
2016-05-13,0.754,130.96,166.74,122.19,151.94
2016-05-16,0.7863,130.5,165.58,121.94,151.93
2016-05-17,0.8308,130.31,165.45,122.13,151.88
2016-05-18,0.8959,129.59,163.77,121.53,151.82
2016-05-19,0.8839,129.63,164.17,121.49,151.52
2016-05-20,0.884,129.75,164.42,121.35,151.82
2016-05-23,0.901,129.78,164.67,121.36,151.75
2016-05-24,0.9135,129.51,164.02,121.06,151.78
2016-05-25,0.9224,129.43,163.67,121.22,151.72
2016-05-26,0.875,129.84,164.27,121.64,151.9
2016-05-27,0.911,129.51,164.02,121.54,152.03
2016-05-30,,129.28,162.42,,152.05
2016-05-31,0.8789,129.54,162.99,121.49,151.98
2016-06-01,0.9027,129.59,163.8,121.91,152.04
2016-06-02,0.8908,129.91,164.77,122.32,151.95
2016-06-03,0.7795,131.01,166.8,122.94,151.99
2016-06-06,0.7953,130.75,165.83,122.69,152.07
2016-06-07,0.783,130.9,166.3,122.8,152.03
2016-06-08,0.779,130.94,166.95,123.01,151.93
2016-06-09,0.7671,131.03,167.42,123.03,152.13
2016-06-10,0.7385,131.51,168.3,122.92,152.36
2016-06-13,0.718,131.79,168.92,123.35,152.37
2016-06-14,0.7261,131.76,168.92,124.09,152.47
2016-06-15,0.6737,132.25,169.67,124.29,152.73
2016-06-16,0.6894,132.14,169.89,124.2,152.72
2016-06-17,0.6927,131.9,169.42,124.2,152.19
2016-06-20,0.737,131.29,167.58,123.09,152.27
2016-06-21,0.763,131.16,167.22,122.63,152.2
2016-06-22,0.747,131.35,167.61,122.44,152.16
2016-06-23,0.783,130.76,165.99,121.82,152.16
2016-06-24,0.6526,132.63,170.61,124.94,152.47
2016-06-27,0.6053,133.46,173.55,126.59,152.55
2016-06-28,0.613,133.16,173.14,126.43,152.85
2016-06-29,0.6329,132.71,172.05,126.49,152.96
2016-06-30,0.5895,133.07,172.74,127.14,152.84
2016-07-01,0.597,133.26,174.3,127.41,153.4
2016-07-04,,133.31,174.49,127.67,153.32
2016-07-05,0.5615,133.84,175.88,128.41,153.35
2016-07-06,0.5813,133.84,176.22,128.53,153.44
2016-07-07,0.593,133.68,176.33,128.47,153.57
2016-07-08,0.617,133.85,177.11,129.0,153.68
2016-07-11,0.657,133.18,175.86,128.72,153.57
2016-07-12,0.6891,132.5,173.89,128.06,153.64
2016-07-13,0.6691,132.76,174.92,128.91,153.62
2016-07-14,0.6813,132.31,172.86,129.82,153.49
2016-07-15,0.7017,132.25,172.55,129.42,153.09
2016-07-18,0.6937,132.0,171.67,129.68,
2016-07-19,0.694,132.25,172.34,129.73,153.08
2016-07-20,0.714,131.96,171.33,129.44,153.26
2016-07-21,0.6859,132.32,171.64,129.45,153.07
2016-07-22,0.707,132.13,171.8,129.82,153.17
2016-07-25,0.735,132.03,171.58,129.65,153.35
2016-07-26,0.758,132.1,171.7,129.48,153.57
2016-07-27,0.7224,132.63,173.58,130.41,153.95
2016-07-28,0.7145,132.6,173.3,130.73,153.75
2016-07-29,0.663,133.12,174.52,130.99,152.81
2016-08-01,0.6789,132.59,172.67,130.49,152.3
2016-08-02,0.6788,132.38,171.89,129.81,151.42
2016-08-03,0.6668,132.56,172.11,129.76,151.62
2016-08-04,0.647,132.94,173.2,131.53,151.42
2016-08-05,0.726,132.07,171.45,131.1,151.62
2016-08-08,0.726,131.96,171.42,131.85,151.19
2016-08-09,0.714,132.32,172.58,132.18,151.54
2016-08-10,0.69,132.71,173.42,132.66,151.66
2016-08-11,0.746,132.1,172.02,132.45,
2016-08-12,0.7098,132.54,173.06,132.56,151.58
2016-08-15,0.73,132.19,171.58,132.56,151.34
2016-08-16,0.75,131.97,171.14,132.13,151.55
2016-08-17,0.7297,132.21,171.83,132.37,151.34
2016-08-18,0.7095,132.4,171.95,132.5,151.44
2016-08-19,0.75,131.94,171.02,131.83,151.44
2016-08-22,0.7418,132.26,172.36,132.32,151.32
2016-08-23,0.75,132.26,172.64,132.43,151.57
2016-08-24,0.7618,132.19,172.17,132.45,151.39
2016-08-25,0.7894,132.03,171.64,132.26,151.55
2016-08-26,0.8408,131.4,170.45,132.3,151.44
2016-08-29,0.8092,131.03,170.61,,151.45
2016-08-30,0.8013,130.96,170.33,132.63,151.5
2016-08-31,0.8093,130.78,170.24,132.79,151.42
2016-09-01,0.786,130.94,170.49,132.38,151.2
2016-09-02,0.794,130.72,169.33,131.76,151.11
2016-09-05,,130.66,169.12,131.81,151.44
2016-09-06,0.734,131.4,170.92,132.41,151.44
2016-09-07,0.738,131.34,170.77,132.2,151.73
2016-09-08,0.774,130.84,168.8,131.12,151.59
2016-09-09,0.7861,130.35,166.67,130.09,151.47
2016-09-12,0.778,130.53,166.86,130.1,151.38
2016-09-13,0.7942,130.03,165.22,129.12,151.52
2016-09-14,0.762,130.35,165.67,129.93,151.65
2016-09-15,0.7338,130.54,165.52,129.7,151.73
2016-09-16,0.7702,130.46,165.67,130.19,151.76
2016-09-19,0.778,130.26,165.41,130.19,
2016-09-20,0.778,130.47,165.92,130.95,152.01
2016-09-21,0.7784,130.71,167.05,130.92,151.58
2016-09-22,0.7785,130.93,167.83,131.79,
2016-09-23,0.758,131.0,167.67,131.79,151.75
2016-09-26,0.738,131.36,168.45,130.98,151.93
2016-09-27,0.75,131.5,169.49,131.19,152.17
2016-09-28,0.7539,131.37,169.2,131.08,152.37
2016-09-29,0.7421,131.5,169.55,130.92,152.34
2016-09-30,0.766,131.21,168.45,130.05,152.39
2016-10-03,0.7936,130.96,167.99,130.54,152.17
2016-10-04,0.8255,130.46,166.38,129.91,152.14
2016-10-05,0.8415,130.31,165.99,129.62,152.06
2016-10-06,0.8536,129.97,165.14,128.75,152.03
2016-10-07,0.8422,130.16,165.27,127.98,151.97
2016-10-10,,129.81,164.22,127.28,
2016-10-11,0.8744,129.85,164.17,127.62,151.8
2016-10-12,0.863,129.88,164.33,127.23,151.85
2016-10-13,0.8425,130.15,164.83,127.38,151.87
2016-10-14,0.8429,129.82,163.11,126.62,151.83
2016-10-17,0.819,130.13,163.95,126.43,151.81
2016-10-18,0.8067,130.35,164.42,126.91,151.81
2016-10-19,0.8027,130.34,164.42,126.79,151.87
2016-10-20,0.823,130.18,164.45,126.74,151.89
2016-10-21,0.8315,130.35,164.99,126.85,151.77
2016-10-24,0.844,130.14,164.27,126.97,151.75
2016-10-25,0.856,130.18,164.7,126.6,151.89
2016-10-26,0.8724,129.88,163.8,126.14,151.88
2016-10-27,0.8843,129.41,162.17,125.14,151.81
2016-10-28,0.8605,129.54,162.2,125.12,151.64
2016-10-31,0.845,129.63,162.74,125.21,151.7
2016-11-01,0.8371,129.78,162.89,124.97,151.71
2016-11-02,0.8253,130.04,163.2,126.09,151.84
2016-11-03,0.8095,130.06,162.74,125.56,
2016-11-04,0.79,130.34,163.52,126.42,151.88
2016-11-07,0.818,129.84,162.58,125.85,151.77
2016-11-08,0.8619,129.54,162.24,125.23,151.79
2016-11-09,0.8982,128.09,157.45,125.14,151.87
2016-11-10,0.9232,127.32,155.61,124.22,151.5
2016-11-11,,127.26,155.39,124.15,151.25
2016-11-14,1.008,126.37,153.8,123.73,151.07
2016-11-15,1.0007,126.59,154.58,124.15,150.81
2016-11-16,1.0051,126.47,155.08,124.0,150.2
2016-11-17,1.05,125.87,153.2,123.66,150.74
2016-11-18,1.0679,125.35,152.86,123.18,150.3
2016-11-21,1.0765,125.76,153.58,123.73,150.47
2016-11-22,1.095,125.72,153.45,124.24,150.42
2016-11-23,1.1228,125.38,152.99,123.55,
2016-11-24,,125.09,152.42,123.7,150.45
2016-11-25,1.127,125.28,153.08,124.0,150.4
2016-11-28,1.103,125.06,152.42,124.22,150.59
2016-11-29,1.091,125.16,152.86,124.51,150.62
2016-11-30,1.115,124.4,150.95,123.97,150.53
2016-12-01,1.147,123.93,149.27,123.13,150.46
2016-12-02,1.0957,124.54,150.52,124.53,150.55
2016-12-05,1.124,124.41,150.56,124.33,150.51
2016-12-06,1.12,124.5,150.39,123.89,150.4
2016-12-07,1.096,124.85,151.27,124.53,150.62
2016-12-08,1.1163,124.37,149.52,125.87,150.49
2016-12-09,1.1329,123.94,148.44,123.58,150.18
2016-12-12,1.145,124.01,148.7,123.61,149.93
2016-12-13,1.1656,123.97,149.08,123.81,149.88
2016-12-14,1.2754,123.03,147.77,124.38,150.01
2016-12-15,1.276,122.72,148.17,123.53,149.57
2016-12-16,1.256,122.82,147.79,123.89,149.61
2016-12-19,1.2282,123.29,148.92,124.27,149.54
2016-12-20,1.22,123.18,148.58,124.34,149.76
2016-12-21,1.1961,123.35,149.14,124.5,149.81
2016-12-22,1.196,123.28,148.86,124.7,149.87
2016-12-23,1.202,123.38,149.02,124.9,
2016-12-27,1.2267,123.19,148.58,,149.82
2016-12-28,1.258,123.63,149.64,125.06,149.93
2016-12-29,1.2142,123.94,149.95,125.9,150.31
2016-12-30,1.198,124.15,150.3,125.7,150.25
2017-01-03,1.218,124.12,150.64,124.96,
2017-01-04,1.218,124.19,150.86,124.69,150.04
2017-01-05,1.166,124.96,152.86,125.12,150.19
2017-01-06,1.2178,124.37,151.7,124.29,150.14
2017-01-09,1.186,124.85,152.86,124.77,
2017-01-10,1.1855,124.76,152.61,124.49,150.16
2017-01-11,1.19,124.71,152.74,124.73,150.25
2017-01-12,1.177,124.88,152.61,125.14,150.38
2017-01-13,1.2012,124.66,152.02,124.57,150.28
2017-01-16,,124.82,152.33,125.02,150.29
2017-01-17,1.1524,125.25,153.27,125.18,150.41
2017-01-18,1.226,124.32,151.42,124.87,150.29
2017-01-19,1.225,124.06,150.77,124.03,150.04
2017-01-20,1.1967,124.19,150.67,123.82,150.2
2017-01-23,1.1516,124.84,152.08,124.51,150.23
2017-01-24,1.196,124.26,150.77,124.13,150.33
2017-01-25,1.236,123.88,149.64,123.32,150.02
2017-01-26,1.228,123.97,149.92,122.88,149.82
2017-01-27,1.2202,124.15,150.39,123.42,149.96
2017-01-30,1.216,124.12,150.11,123.59,149.94
2017-01-31,1.2124,124.41,150.58,123.77,149.9
2017-02-01,1.216,124.32,150.58,123.41,149.77
2017-02-02,1.209,124.34,150.49,124.1,149.64
2017-02-03,1.201,124.46,150.45,124.52,149.74
2017-02-06,1.153,124.97,151.61,125.15,149.58
2017-02-07,1.169,125.04,152.14,125.36,149.63
2017-02-08,1.145,125.46,153.49,126.26,149.74
2017-02-09,1.181,124.91,152.27,125.86,149.95
2017-02-10,1.194,124.79,152.02,125.88,149.85
2017-02-13,1.206,124.56,151.36,125.38,149.84
2017-02-14,1.238,124.21,150.74,125.2,149.87
2017-02-15,1.251,124.01,150.14,125.37,149.88
2017-02-16,1.2102,124.46,150.86,125.84,149.85
2017-02-17,1.19,124.76,151.52,126.41,149.92
2017-02-20,,124.69,151.22,126.28,149.97
2017-02-21,1.2066,124.66,151.2,126.21,149.98
2017-02-22,1.22,124.78,151.39,126.61,150.09
2017-02-23,1.1845,125.15,152.05,127.21,150.15
2017-02-24,1.1448,125.6,153.27,128.15,150.36
2017-02-27,1.2003,124.59,151.42,128.09,150.59
2017-02-28,1.2601,124.26,151.11,128.28,150.54
2017-03-01,1.288,123.78,149.64,127.8,150.45
2017-03-02,1.312,123.57,149.24,127.57,150.5
2017-03-03,1.309,123.65,149.49,127.93,150.6
2017-03-06,1.3053,123.56,148.92,127.54,150.17
2017-03-07,1.334,123.38,148.64,127.8,150.24
2017-03-08,1.358,123.04,147.8,127.52,150.16
2017-03-09,1.3787,122.71,146.67,127.48,149.93
2017-03-10,1.3554,123.04,146.95,127.37,149.97
2017-03-13,1.376,122.69,146.05,127.13,149.93
2017-03-14,1.3804,122.84,146.77,127.35,149.92
2017-03-15,1.3034,123.76,148.3,127.65,149.93
2017-03-16,1.3362,123.4,147.52,127.05,150.17
2017-03-17,1.3208,123.75,148.52,127.19,150.12
2017-03-20,1.2924,124.06,149.17,127.31,
2017-03-21,1.2639,124.46,150.24,127.2,150.27
2017-03-22,1.2518,124.44,150.7,128.03,150.41
2017-03-23,1.2561,124.38,150.61,127.47,150.46
2017-03-24,1.2607,124.4,150.83,127.84,150.38
2017-03-27,1.257,124.63,151.39,127.04,150.5
2017-03-28,1.3016,124.28,150.52,126.72,150.47
2017-03-29,1.274,124.65,151.3,127.36,150.45
2017-03-30,1.286,124.31,150.42,127.66,150.38
2017-03-31,1.262,124.62,150.99,127.47,150.25
2017-04-03,1.234,125.22,152.33,128.29,150.22
