Date,shanghai_composite
2-Jan-14,"2,109.39"
31-Dec-13,"2,115.98"
30-Dec-13,"2,097.53"
27-Dec-13,"2,101.25"
26-Dec-13,"2,073.10"
25-Dec-13,"2,106.35"
24-Dec-13,"2,092.91"
23-Dec-13,"2,089.71"
20-Dec-13,"2,084.79"
19-Dec-13,"2,127.79"
18-Dec-13,"2,148.29"
17-Dec-13,"2,151.08"
16-Dec-13,"2,160.86"
13-Dec-13,"2,196.07"
12-Dec-13,"2,202.80"
11-Dec-13,"2,204.17"
10-Dec-13,"2,237.49"
9-Dec-13,"2,238.20"
6-Dec-13,"2,237.11"
5-Dec-13,"2,247.06"
4-Dec-13,"2,251.76"
3-Dec-13,"2,222.67"
2-Dec-13,"2,207.37"
29-Nov-13,"2,220.50"
28-Nov-13,"2,219.37"
27-Nov-13,"2,201.07"
26-Nov-13,"2,183.07"
25-Nov-13,"2,186.12"
22-Nov-13,"2,196.38"
21-Nov-13,"2,205.77"
20-Nov-13,"2,206.61"
19-Nov-13,"2,193.12"
18-Nov-13,"2,197.22"
15-Nov-13,"2,135.83"
14-Nov-13,"2,100.51"
13-Nov-13,"2,087.94"
12-Nov-13,"2,126.77"
11-Nov-13,"2,109.47"
8-Nov-13,"2,106.13"
7-Nov-13,"2,129.40"
6-Nov-13,"2,139.61"
5-Nov-13,"2,157.24"
4-Nov-13,"2,149.63"
1-Nov-13,"2,149.56"
31-Oct-13,"2,141.61"
30-Oct-13,"2,160.46"
29-Oct-13,"2,128.86"
28-Oct-13,"2,133.87"
25-Oct-13,"2,132.96"
24-Oct-13,"2,164.32"
23-Oct-13,"2,183.11"
22-Oct-13,"2,210.65"
21-Oct-13,"2,229.24"
18-Oct-13,"2,193.78"
17-Oct-13,"2,188.54"
16-Oct-13,"2,193.07"
15-Oct-13,"2,233.41"
14-Oct-13,"2,237.77"
11-Oct-13,"2,228.15"
10-Oct-13,"2,190.93"
9-Oct-13,"2,211.77"
8-Oct-13,"2,198.20"
30-Sep-13,"2,174.66"
27-Sep-13,"2,160.03"
26-Sep-13,"2,155.81"
25-Sep-13,"2,198.52"
24-Sep-13,"2,207.53"
23-Sep-13,"2,221.04"
18-Sep-13,"2,191.85"
17-Sep-13,"2,185.56"
16-Sep-13,"2,231.40"
13-Sep-13,"2,236.22"
12-Sep-13,"2,255.60"
11-Sep-13,"2,241.27"
10-Sep-13,"2,237.98"
9-Sep-13,"2,212.52"
6-Sep-13,"2,139.99"
5-Sep-13,"2,122.43"
4-Sep-13,"2,127.62"
3-Sep-13,"2,123.11"
2-Sep-13,"2,098.45"
30-Aug-13,"2,098.38"
29-Aug-13,"2,097.23"
28-Aug-13,"2,101.30"
27-Aug-13,"2,103.57"
26-Aug-13,"2,096.47"
23-Aug-13,"2,057.46"
22-Aug-13,"2,067.12"
21-Aug-13,"2,072.96"
20-Aug-13,"2,072.59"
19-Aug-13,"2,085.60"
16-Aug-13,"2,068.45"
15-Aug-13,"2,081.88"
14-Aug-13,"2,100.14"
13-Aug-13,"2,106.16"
12-Aug-13,"2,101.28"
9-Aug-13,"2,052.23"
8-Aug-13,"2,044.90"
7-Aug-13,"2,046.78"
6-Aug-13,"2,060.50"
5-Aug-13,"2,050.48"
2-Aug-13,"2,029.42"
1-Aug-13,"2,029.07"
31-Jul-13,"1,993.80"
30-Jul-13,"1,990.06"
29-Jul-13,"1,976.31"
26-Jul-13,"2,010.85"
25-Jul-13,"2,021.17"
24-Jul-13,"2,033.33"
23-Jul-13,"2,043.88"
22-Jul-13,"2,004.76"
19-Jul-13,"1,992.65"
18-Jul-13,"2,023.40"
17-Jul-13,"2,044.92"
16-Jul-13,"2,065.72"
15-Jul-13,"2,059.39"
12-Jul-13,"2,039.49"
11-Jul-13,"2,072.99"
10-Jul-13,"2,008.13"
9-Jul-13,"1,965.45"
8-Jul-13,"1,958.27"
5-Jul-13,"2,007.20"
4-Jul-13,"2,006.10"
3-Jul-13,"1,994.27"
2-Jul-13,"2,006.56"
1-Jul-13,"1,995.24"
28-Jun-13,"1,979.21"
27-Jun-13,"1,950.01"
26-Jun-13,"1,951.50"
25-Jun-13,"1,959.51"
24-Jun-13,"1,963.24"
21-Jun-13,"2,073.10"
20-Jun-13,"2,084.02"
19-Jun-13,"2,143.45"
18-Jun-13,"2,159.29"
17-Jun-13,"2,156.21"
14-Jun-13,"2,162.04"
13-Jun-13,"2,148.36"
7-Jun-13,"2,210.90"
6-Jun-13,"2,242.11"
5-Jun-13,"2,270.93"
4-Jun-13,"2,272.42"
3-Jun-13,"2,299.25"
31-May-13,"2,300.59"
30-May-13,"2,317.75"
29-May-13,"2,324.02"
28-May-13,"2,321.32"
27-May-13,"2,293.08"
24-May-13,"2,288.53"
23-May-13,"2,275.67"
22-May-13,"2,302.40"
21-May-13,"2,305.11"
20-May-13,"2,299.99"
17-May-13,"2,282.87"
16-May-13,"2,251.81"
15-May-13,"2,224.80"
14-May-13,"2,217.01"
13-May-13,"2,241.92"
10-May-13,"2,246.83"
9-May-13,"2,232.97"
8-May-13,"2,246.30"
7-May-13,"2,235.57"
6-May-13,"2,231.17"
3-May-13,"2,205.50"
2-May-13,"2,174.12"
26-Apr-13,"2,177.91"
25-Apr-13,"2,199.31"
24-Apr-13,"2,218.32"
23-Apr-13,"2,184.54"
22-Apr-13,"2,242.17"
19-Apr-13,"2,244.64"
18-Apr-13,"2,197.60"
17-Apr-13,"2,193.80"
16-Apr-13,"2,194.85"
15-Apr-13,"2,181.94"
12-Apr-13,"2,206.78"
11-Apr-13,"2,219.55"
10-Apr-13,"2,226.13"
9-Apr-13,"2,225.77"
8-Apr-13,"2,211.59"
3-Apr-13,"2,225.30"
2-Apr-13,"2,227.74"
1-Apr-13,"2,234.40"
29-Mar-13,"2,236.62"
28-Mar-13,"2,236.30"
27-Mar-13,"2,301.26"
26-Mar-13,"2,297.67"
25-Mar-13,"2,326.71"
22-Mar-13,"2,328.28"
21-Mar-13,"2,324.24"
20-Mar-13,"2,317.37"
19-Mar-13,"2,257.43"
18-Mar-13,"2,240.02"
15-Mar-13,"2,278.40"
14-Mar-13,"2,270.28"
13-Mar-13,"2,263.97"
12-Mar-13,"2,286.60"
11-Mar-13,"2,310.59"
8-Mar-13,"2,318.61"
7-Mar-13,"2,324.29"
6-Mar-13,"2,347.18"
5-Mar-13,"2,326.31"
4-Mar-13,"2,273.40"
1-Mar-13,"2,359.51"
28-Feb-13,"2,365.59"
27-Feb-13,"2,313.22"
26-Feb-13,"2,293.34"
25-Feb-13,"2,325.82"
22-Feb-13,"2,314.16"
21-Feb-13,"2,325.95"
20-Feb-13,"2,397.18"
19-Feb-13,"2,382.91"
18-Feb-13,"2,421.56"
17-Feb-13,"2,432.40"
8-Feb-13,"2,432.40"
7-Feb-13,"2,418.53"
6-Feb-13,"2,434.48"
5-Feb-13,"2,433.13"
4-Feb-13,"2,428.15"
1-Feb-13,"2,419.02"
31-Jan-13,"2,385.42"
30-Jan-13,"2,382.47"
29-Jan-13,"2,358.98"
28-Jan-13,"2,346.51"
25-Jan-13,"2,291.30"
24-Jan-13,"2,302.60"
23-Jan-13,"2,320.91"
22-Jan-13,"2,315.14"
21-Jan-13,"2,328.22"
18-Jan-13,"2,317.07"
17-Jan-13,"2,284.91"
16-Jan-13,"2,309.50"
15-Jan-13,"2,325.68"
14-Jan-13,"2,311.74"
11-Jan-13,"2,243.00"
10-Jan-13,"2,283.66"
9-Jan-13,"2,275.34"
8-Jan-13,"2,276.07"
7-Jan-13,"2,285.36"
4-Jan-13,"2,276.99"
31-Dec-12,"2,269.13"
28-Dec-12,"2,233.25"
27-Dec-12,"2,205.90"
26-Dec-12,"2,219.13"
25-Dec-12,"2,213.61"
24-Dec-12,"2,159.05"
21-Dec-12,"2,153.31"
20-Dec-12,"2,168.35"
19-Dec-12,"2,162.24"
18-Dec-12,"2,162.46"
17-Dec-12,"2,160.34"
14-Dec-12,"2,150.63"
13-Dec-12,"2,061.48"
12-Dec-12,"2,082.73"
11-Dec-12,"2,074.70"
10-Dec-12,"2,083.77"
7-Dec-12,"2,061.79"
6-Dec-12,"2,029.24"
5-Dec-12,"2,031.91"
4-Dec-12,"1,975.14"
3-Dec-12,"1,959.77"
30-Nov-12,"1,980.12"
29-Nov-12,"1,963.49"
28-Nov-12,"1,973.52"
27-Nov-12,"1,991.17"
26-Nov-12,"2,017.46"
23-Nov-12,"2,027.38"
22-Nov-12,"2,015.61"
21-Nov-12,"2,030.32"
20-Nov-12,"2,008.92"
19-Nov-12,"2,016.98"
16-Nov-12,"2,014.72"
15-Nov-12,"2,030.29"
14-Nov-12,"2,055.42"
13-Nov-12,"2,047.89"
12-Nov-12,"2,079.27"
9-Nov-12,"2,069.07"
8-Nov-12,"2,071.51"
7-Nov-12,"2,105.73"
6-Nov-12,"2,106.00"
5-Nov-12,"2,114.03"
2-Nov-12,"2,117.05"
1-Nov-12,"2,104.43"
31-Oct-12,"2,068.88"
30-Oct-12,"2,062.35"
29-Oct-12,"2,058.94"
26-Oct-12,"2,066.21"
25-Oct-12,"2,101.58"
24-Oct-12,"2,115.99"
23-Oct-12,"2,114.45"
22-Oct-12,"2,132.76"
19-Oct-12,"2,128.30"
18-Oct-12,"2,131.69"
17-Oct-12,"2,105.62"
16-Oct-12,"2,098.81"
15-Oct-12,"2,098.70"
12-Oct-12,"2,104.93"
11-Oct-12,"2,102.87"
10-Oct-12,"2,119.94"
9-Oct-12,"2,115.23"
8-Oct-12,"2,074.42"
28-Sep-12,"2,086.17"
27-Sep-12,"2,056.32"
26-Sep-12,"2,004.17"
25-Sep-12,"2,029.29"
24-Sep-12,"2,033.19"
21-Sep-12,"2,026.69"
20-Sep-12,"2,024.84"
19-Sep-12,"2,067.83"
18-Sep-12,"2,059.54"
17-Sep-12,"2,078.50"
14-Sep-12,"2,123.85"
13-Sep-12,"2,110.38"
12-Sep-12,"2,126.55"
11-Sep-12,"2,120.55"
10-Sep-12,"2,134.89"
7-Sep-12,"2,127.76"
6-Sep-12,"2,051.92"
5-Sep-12,"2,037.68"
4-Sep-12,"2,043.65"
3-Sep-12,"2,059.15"
31-Aug-12,"2,047.52"
30-Aug-12,"2,052.58"
29-Aug-12,"2,053.23"
28-Aug-12,"2,073.15"
27-Aug-12,"2,055.71"
24-Aug-12,"2,092.10"
23-Aug-12,"2,113.07"
22-Aug-12,"2,107.71"
21-Aug-12,"2,118.27"
20-Aug-12,"2,106.96"
17-Aug-12,"2,114.89"
16-Aug-12,"2,112.20"
15-Aug-12,"2,118.94"
14-Aug-12,"2,142.52"
13-Aug-12,"2,136.08"
10-Aug-12,"2,168.81"
9-Aug-12,"2,174.10"
8-Aug-12,"2,160.99"
7-Aug-12,"2,157.62"
6-Aug-12,"2,154.92"
3-Aug-12,"2,132.80"
2-Aug-12,"2,111.18"
1-Aug-12,"2,123.36"
31-Jul-12,"2,103.63"
30-Jul-12,"2,109.91"
27-Jul-12,"2,128.76"
26-Jul-12,"2,126.00"
25-Jul-12,"2,136.15"
24-Jul-12,"2,146.59"
23-Jul-12,"2,141.40"
20-Jul-12,"2,168.64"
19-Jul-12,"2,184.84"
18-Jul-12,"2,169.10"
17-Jul-12,"2,161.19"
16-Jul-12,"2,147.96"
13-Jul-12,"2,185.89"
12-Jul-12,"2,185.49"
11-Jul-12,"2,175.38"
10-Jul-12,"2,164.44"
9-Jul-12,"2,170.81"
6-Jul-12,"2,223.58"
5-Jul-12,"2,201.35"
4-Jul-12,"2,227.31"
3-Jul-12,"2,229.19"
2-Jul-12,"2,226.11"
29-Jun-12,"2,225.43"
28-Jun-12,"2,195.84"
27-Jun-12,"2,216.93"
26-Jun-12,"2,222.07"
25-Jun-12,"2,224.11"
21-Jun-12,"2,260.88"
20-Jun-12,"2,292.88"
19-Jun-12,"2,300.80"
18-Jun-12,"2,316.05"
15-Jun-12,"2,306.85"
14-Jun-12,"2,295.95"
13-Jun-12,"2,318.92"
12-Jun-12,"2,289.79"
11-Jun-12,"2,305.86"
8-Jun-12,"2,281.45"
7-Jun-12,"2,293.13"
6-Jun-12,"2,309.55"
5-Jun-12,"2,311.92"
4-Jun-12,"2,308.55"
1-Jun-12,"2,373.44"
31-May-12,"2,372.23"
30-May-12,"2,384.67"
29-May-12,"2,389.64"
28-May-12,"2,361.37"
25-May-12,"2,333.55"
24-May-12,"2,350.97"
23-May-12,"2,363.44"
22-May-12,"2,373.31"
21-May-12,"2,348.30"
18-May-12,"2,344.52"
17-May-12,"2,378.89"
16-May-12,"2,346.19"
15-May-12,"2,374.84"
14-May-12,"2,380.73"
11-May-12,"2,394.98"
10-May-12,"2,410.23"
9-May-12,"2,408.59"
8-May-12,"2,448.88"
7-May-12,"2,451.95"
4-May-12,"2,452.01"
3-May-12,"2,440.08"
2-May-12,"2,438.44"
27-Apr-12,"2,396.32"
26-Apr-12,"2,404.70"
25-Apr-12,"2,406.81"
24-Apr-12,"2,388.83"
23-Apr-12,"2,388.59"
20-Apr-12,"2,406.86"
19-Apr-12,"2,378.63"
18-Apr-12,"2,380.85"
17-Apr-12,"2,334.98"
16-Apr-12,"2,357.03"
13-Apr-12,"2,359.16"
12-Apr-12,"2,350.86"
11-Apr-12,"2,308.92"
10-Apr-12,"2,305.86"
9-Apr-12,"2,285.78"
6-Apr-12,"2,306.55"
5-Apr-12,"2,302.24"
30-Mar-12,"2,262.79"
29-Mar-12,"2,252.16"
28-Mar-12,"2,284.88"
27-Mar-12,"2,347.18"
26-Mar-12,"2,350.60"
23-Mar-12,"2,349.54"
22-Mar-12,"2,375.77"
21-Mar-12,"2,378.20"
20-Mar-12,"2,376.84"
19-Mar-12,"2,410.18"
16-Mar-12,"2,404.74"
15-Mar-12,"2,373.77"
14-Mar-12,"2,391.23"
13-Mar-12,"2,455.79"
12-Mar-12,"2,434.86"
9-Mar-12,"2,439.46"
8-Mar-12,"2,420.28"
7-Mar-12,"2,394.79"
6-Mar-12,"2,410.45"
5-Mar-12,"2,445.00"
2-Mar-12,"2,460.69"
1-Mar-12,"2,426.11"
29-Feb-12,"2,428.49"
28-Feb-12,"2,451.86"
27-Feb-12,"2,447.06"
24-Feb-12,"2,439.63"
23-Feb-12,"2,409.55"
22-Feb-12,"2,403.59"
21-Feb-12,"2,381.43"
20-Feb-12,"2,363.60"
17-Feb-12,"2,357.18"
16-Feb-12,"2,356.86"
15-Feb-12,"2,366.70"
14-Feb-12,"2,344.77"
13-Feb-12,"2,351.85"
10-Feb-12,"2,351.98"
9-Feb-12,"2,349.59"
8-Feb-12,"2,347.53"
7-Feb-12,"2,291.90"
6-Feb-12,"2,331.14"
3-Feb-12,"2,330.40"
2-Feb-12,"2,312.56"
1-Feb-12,"2,268.08"
31-Jan-12,"2,292.61"
30-Jan-12,"2,285.04"
20-Jan-12,"2,319.12"
19-Jan-12,"2,296.08"
18-Jan-12,"2,266.38"
17-Jan-12,"2,298.38"
16-Jan-12,"2,206.19"
13-Jan-12,"2,244.58"
12-Jan-12,"2,275.01"
11-Jan-12,"2,276.05"
10-Jan-12,"2,285.74"
9-Jan-12,"2,225.89"
6-Jan-12,"2,163.39"
5-Jan-12,"2,148.45"
4-Jan-12,"2,169.39"
30-Dec-11,"2,199.42"
29-Dec-11,"2,173.56"
28-Dec-11,"2,170.01"
27-Dec-11,"2,166.21"
26-Dec-11,"2,190.11"
23-Dec-11,"2,204.78"
22-Dec-11,"2,186.30"
21-Dec-11,"2,191.15"
20-Dec-11,"2,215.93"
19-Dec-11,"2,218.24"
16-Dec-11,"2,224.84"
15-Dec-11,"2,180.90"
14-Dec-11,"2,228.53"
13-Dec-11,"2,248.59"
12-Dec-11,"2,291.54"
9-Dec-11,"2,315.27"
8-Dec-11,"2,329.82"
7-Dec-11,"2,332.73"
6-Dec-11,"2,325.90"
5-Dec-11,"2,333.23"
2-Dec-11,"2,360.66"
1-Dec-11,"2,386.86"
30-Nov-11,"2,333.41"
29-Nov-11,"2,412.39"
28-Nov-11,"2,383.03"
25-Nov-11,"2,380.22"
24-Nov-11,"2,397.55"
23-Nov-11,"2,395.06"
22-Nov-11,"2,412.63"
21-Nov-11,"2,415.13"
18-Nov-11,"2,416.56"
17-Nov-11,"2,463.05"
16-Nov-11,"2,466.96"
15-Nov-11,"2,529.76"
14-Nov-11,"2,528.71"
11-Nov-11,"2,481.08"
10-Nov-11,"2,479.54"
9-Nov-11,"2,524.92"
8-Nov-11,"2,503.84"
7-Nov-11,"2,509.80"
4-Nov-11,"2,528.29"
3-Nov-11,"2,508.09"
2-Nov-11,"2,504.11"
1-Nov-11,"2,470.02"
31-Oct-11,"2,468.25"
28-Oct-11,"2,473.41"
27-Oct-11,"2,435.61"
26-Oct-11,"2,427.48"
25-Oct-11,"2,409.67"
24-Oct-11,"2,370.33"
21-Oct-11,"2,317.28"
20-Oct-11,"2,331.37"
19-Oct-11,"2,377.51"
18-Oct-11,"2,383.49"
17-Oct-11,"2,440.40"
14-Oct-11,"2,431.37"
13-Oct-11,"2,438.79"
12-Oct-11,"2,420.00"
11-Oct-11,"2,348.52"
10-Oct-11,"2,344.79"
30-Sep-11,"2,359.22"
29-Sep-11,"2,365.34"
28-Sep-11,"2,392.06"
27-Sep-11,"2,415.05"
26-Sep-11,"2,393.18"
23-Sep-11,"2,433.16"
22-Sep-11,"2,443.06"
21-Sep-11,"2,512.96"
20-Sep-11,"2,447.76"
19-Sep-11,"2,437.79"
16-Sep-11,"2,482.34"
15-Sep-11,"2,479.05"
14-Sep-11,"2,484.83"
13-Sep-11,"2,471.30"
9-Sep-11,"2,497.75"
8-Sep-11,"2,498.94"
7-Sep-11,"2,516.09"
6-Sep-11,"2,470.52"
5-Sep-11,"2,478.74"
2-Sep-11,"2,528.28"
1-Sep-11,"2,556.04"
31-Aug-11,"2,567.34"
30-Aug-11,"2,566.59"
29-Aug-11,"2,576.41"
26-Aug-11,"2,612.19"
25-Aug-11,"2,615.26"
24-Aug-11,"2,541.09"
23-Aug-11,"2,554.02"
22-Aug-11,"2,515.86"
19-Aug-11,"2,534.36"
18-Aug-11,"2,559.47"
17-Aug-11,"2,601.26"
16-Aug-11,"2,608.17"
15-Aug-11,"2,626.77"
12-Aug-11,"2,593.17"
11-Aug-11,"2,581.51"
10-Aug-11,"2,549.18"
9-Aug-11,"2,526.07"
8-Aug-11,"2,526.82"
5-Aug-11,"2,626.42"
4-Aug-11,"2,684.04"
3-Aug-11,"2,678.48"
2-Aug-11,"2,679.26"
1-Aug-11,"2,703.78"
29-Jul-11,"2,701.73"
28-Jul-11,"2,708.78"
27-Jul-11,"2,723.49"
26-Jul-11,"2,703.03"
25-Jul-11,"2,688.75"
22-Jul-11,"2,770.79"
21-Jul-11,"2,765.89"
20-Jul-11,"2,794.20"
19-Jul-11,"2,796.98"
18-Jul-11,"2,816.69"
15-Jul-11,"2,820.17"
14-Jul-11,"2,810.44"
13-Jul-11,"2,795.48"
12-Jul-11,"2,754.58"
11-Jul-11,"2,802.69"
8-Jul-11,"2,797.77"
7-Jul-11,"2,794.27"
6-Jul-11,"2,810.48"
5-Jul-11,"2,816.35"
4-Jul-11,"2,812.82"
1-Jul-11,"2,759.36"
30-Jun-11,"2,762.08"
29-Jun-11,"2,728.48"
28-Jun-11,"2,759.20"
27-Jun-11,"2,758.23"
24-Jun-11,"2,746.21"
23-Jun-11,"2,688.25"
22-Jun-11,"2,649.32"
21-Jun-11,"2,646.48"
20-Jun-11,"2,621.25"
17-Jun-11,"2,642.82"
16-Jun-11,"2,664.28"
15-Jun-11,"2,705.43"
14-Jun-11,"2,730.04"
13-Jun-11,"2,700.38"
10-Jun-11,"2,705.14"
9-Jun-11,"2,703.35"
8-Jun-11,"2,750.29"
7-Jun-11,"2,744.30"
3-Jun-11,"2,728.02"
2-Jun-11,"2,705.18"
1-Jun-11,"2,743.57"
31-May-11,"2,743.47"
30-May-11,"2,706.36"
27-May-11,"2,709.95"
26-May-11,"2,736.53"
25-May-11,"2,741.74"
24-May-11,"2,767.06"
23-May-11,"2,774.57"
20-May-11,"2,858.46"
19-May-11,"2,859.57"
18-May-11,"2,872.77"
17-May-11,"2,852.77"
16-May-11,"2,849.07"
13-May-11,"2,871.03"
12-May-11,"2,844.08"
11-May-11,"2,883.42"
10-May-11,"2,890.63"
9-May-11,"2,872.46"
6-May-11,"2,863.89"
5-May-11,"2,872.40"
4-May-11,"2,866.02"
3-May-11,"2,932.19"
29-Apr-11,"2,911.51"
28-Apr-11,"2,887.04"
27-Apr-11,"2,925.41"
26-Apr-11,"2,938.98"
25-Apr-11,"2,964.95"
22-Apr-11,"3,010.52"
21-Apr-11,"3,026.67"
20-Apr-11,"3,007.04"
19-Apr-11,"2,999.04"
18-Apr-11,"3,057.33"
15-Apr-11,"3,050.53"
14-Apr-11,"3,042.64"
13-Apr-11,"3,050.40"
12-Apr-11,"3,021.37"
11-Apr-11,"3,022.75"
8-Apr-11,"3,030.02"
7-Apr-11,"3,007.91"
6-Apr-11,"3,001.36"
1-Apr-11,"2,967.41"
31-Mar-11,"2,928.11"
30-Mar-11,"2,955.77"
29-Mar-11,"2,958.08"
28-Mar-11,"2,984.01"
25-Mar-11,"2,977.81"
24-Mar-11,"2,946.71"
23-Mar-11,"2,948.48"
22-Mar-11,"2,919.14"
21-Mar-11,"2,909.14"
18-Mar-11,"2,906.89"
17-Mar-11,"2,897.30"
16-Mar-11,"2,930.80"
15-Mar-11,"2,896.26"
14-Mar-11,"2,937.63"
11-Mar-11,"2,933.80"
10-Mar-11,"2,957.14"
9-Mar-11,"3,002.15"
8-Mar-11,"2,999.94"
7-Mar-11,"2,996.21"
4-Mar-11,"2,942.31"
3-Mar-11,"2,902.98"
2-Mar-11,"2,913.81"
1-Mar-11,"2,918.92"
28-Feb-11,"2,905.05"
25-Feb-11,"2,878.57"
24-Feb-11,"2,878.60"
23-Feb-11,"2,862.63"
22-Feb-11,"2,855.52"
21-Feb-11,"2,932.25"
18-Feb-11,"2,899.79"
17-Feb-11,"2,926.96"
16-Feb-11,"2,923.90"
15-Feb-11,"2,899.24"
14-Feb-11,"2,899.13"
11-Feb-11,"2,827.33"
10-Feb-11,"2,818.16"
9-Feb-11,"2,774.07"
1-Feb-11,"2,798.96"
31-Jan-11,"2,790.69"
28-Jan-11,"2,752.75"
27-Jan-11,"2,749.15"
26-Jan-11,"2,708.81"
25-Jan-11,"2,677.43"
24-Jan-11,"2,695.72"
21-Jan-11,"2,715.29"
20-Jan-11,"2,677.65"
19-Jan-11,"2,758.10"
18-Jan-11,"2,708.98"
17-Jan-11,"2,706.66"
14-Jan-11,"2,791.34"
13-Jan-11,"2,827.71"
12-Jan-11,"2,821.31"
11-Jan-11,"2,804.05"
10-Jan-11,"2,791.81"
7-Jan-11,"2,838.80"
6-Jan-11,"2,824.20"
5-Jan-11,"2,838.59"
4-Jan-11,"2,852.65"
31-Dec-10,"2,808.08"
30-Dec-10,"2,759.58"
29-Dec-10,"2,751.53"
28-Dec-10,"2,732.99"
27-Dec-10,"2,781.40"
24-Dec-10,"2,835.16"
23-Dec-10,"2,855.22"
22-Dec-10,"2,877.90"
21-Dec-10,"2,904.11"
20-Dec-10,"2,852.92"
17-Dec-10,"2,893.74"
16-Dec-10,"2,898.14"
15-Dec-10,"2,911.41"
14-Dec-10,"2,927.08"
13-Dec-10,"2,922.95"
10-Dec-10,"2,841.04"
9-Dec-10,"2,810.95"
8-Dec-10,"2,848.55"
7-Dec-10,"2,875.86"
6-Dec-10,"2,857.18"
3-Dec-10,"2,842.43"
2-Dec-10,"2,843.61"
1-Dec-10,"2,823.45"
30-Nov-10,"2,820.18"
29-Nov-10,"2,866.36"
26-Nov-10,"2,871.70"
25-Nov-10,"2,898.26"
24-Nov-10,"2,859.94"
23-Nov-10,"2,828.28"
22-Nov-10,"2,884.37"
19-Nov-10,"2,888.57"
18-Nov-10,"2,865.45"
17-Nov-10,"2,838.86"
16-Nov-10,"2,894.54"
15-Nov-10,"3,014.41"
12-Nov-10,"2,985.43"
11-Nov-10,"3,147.74"
10-Nov-10,"3,115.36"
9-Nov-10,"3,135.00"
8-Nov-10,"3,159.51"
5-Nov-10,"3,129.50"
4-Nov-10,"3,086.94"
3-Nov-10,"3,030.99"
2-Nov-10,"3,045.43"
1-Nov-10,"3,054.02"
29-Oct-10,"2,978.83"
28-Oct-10,"2,992.58"
27-Oct-10,"2,997.05"
26-Oct-10,"3,041.54"
25-Oct-10,"3,051.42"
22-Oct-10,"2,975.04"
21-Oct-10,"2,983.53"
20-Oct-10,"3,003.95"
19-Oct-10,"3,001.85"
18-Oct-10,"2,955.23"
15-Oct-10,"2,971.16"
14-Oct-10,"2,879.64"
13-Oct-10,"2,861.36"
12-Oct-10,"2,841.41"
11-Oct-10,"2,806.94"
8-Oct-10,"2,738.74"
30-Sep-10,"2,655.66"
29-Sep-10,"2,610.68"
28-Sep-10,"2,611.35"
27-Sep-10,"2,627.97"
21-Sep-10,"2,591.55"
20-Sep-10,"2,588.71"
17-Sep-10,"2,598.69"
16-Sep-10,"2,602.47"
15-Sep-10,"2,652.50"
14-Sep-10,"2,688.52"
13-Sep-10,"2,688.32"
10-Sep-10,"2,663.21"
9-Sep-10,"2,656.35"
8-Sep-10,"2,695.29"
7-Sep-10,"2,698.36"
6-Sep-10,"2,696.25"
3-Sep-10,"2,655.39"
2-Sep-10,"2,655.78"
1-Sep-10,"2,622.88"
31-Aug-10,"2,638.80"
30-Aug-10,"2,652.66"
27-Aug-10,"2,610.74"
26-Aug-10,"2,603.48"
25-Aug-10,"2,596.58"
24-Aug-10,"2,650.31"
23-Aug-10,"2,639.37"
20-Aug-10,"2,642.31"
19-Aug-10,"2,687.98"
18-Aug-10,"2,666.30"
17-Aug-10,"2,671.89"
16-Aug-10,"2,661.71"
13-Aug-10,"2,606.70"
12-Aug-10,"2,575.47"
11-Aug-10,"2,607.50"
10-Aug-10,"2,595.27"
9-Aug-10,"2,672.53"
6-Aug-10,"2,658.39"
5-Aug-10,"2,620.76"
4-Aug-10,"2,638.52"
3-Aug-10,"2,627.00"
2-Aug-10,"2,672.52"
30-Jul-10,"2,637.50"
29-Jul-10,"2,648.12"
28-Jul-10,"2,633.66"
27-Jul-10,"2,575.37"
26-Jul-10,"2,588.68"
23-Jul-10,"2,572.03"
22-Jul-10,"2,562.41"
21-Jul-10,"2,535.39"
20-Jul-10,"2,528.73"
19-Jul-10,"2,475.42"
16-Jul-10,"2,424.27"
15-Jul-10,"2,424.30"
14-Jul-10,"2,470.44"
13-Jul-10,"2,450.29"
12-Jul-10,"2,490.72"
9-Jul-10,"2,470.92"
8-Jul-10,"2,415.15"
7-Jul-10,"2,421.12"
6-Jul-10,"2,409.42"
5-Jul-10,"2,363.95"
2-Jul-10,"2,382.90"
1-Jul-10,"2,373.79"
30-Jun-10,"2,398.37"
29-Jun-10,"2,427.05"
28-Jun-10,"2,535.28"
25-Jun-10,"2,552.82"
24-Jun-10,"2,566.74"
23-Jun-10,"2,569.87"
22-Jun-10,"2,588.70"
21-Jun-10,"2,586.21"
18-Jun-10,"2,513.22"
17-Jun-10,"2,560.24"
11-Jun-10,"2,569.94"
10-Jun-10,"2,562.58"
9-Jun-10,"2,583.87"
8-Jun-10,"2,513.95"
7-Jun-10,"2,511.73"
4-Jun-10,"2,553.59"
3-Jun-10,"2,552.66"
2-Jun-10,"2,571.42"
1-Jun-10,"2,568.28"
31-May-10,"2,592.15"
28-May-10,"2,655.77"
27-May-10,"2,655.92"
26-May-10,"2,625.79"
25-May-10,"2,622.63"
24-May-10,"2,673.42"
21-May-10,"2,583.52"
20-May-10,"2,555.94"
19-May-10,"2,587.81"
18-May-10,"2,594.78"
17-May-10,"2,559.93"
14-May-10,"2,696.63"
13-May-10,"2,710.51"
12-May-10,"2,655.71"
